CT_Hour_Begin,Month,Day,Hour_Begin,2016,2017,2018,2019,2020
10/7/16 02:00,10,7,2,0,0,0,0,0
10/7/16 03:00,10,7,3,0,0,0,0,0
10/7/16 04:00,10,7,4,0,0,0,0,0
10/7/16 05:00,10,7,5,0,0,0,0,0
10/7/16 06:00,10,7,6,23.352,-113.448,-121.248,-53.16,29.904
10/7/16 07:00,10,7,7,408.24,1923.552,-1797.432,713.112,-661.056
10/7/16 08:00,10,7,8,-753.048,-1434.84,5150.376,2739.264,1615.56
10/7/16 09:00,10,7,9,1298.112,-5184.36,-6850.968,-5831.928,-2847.792
10/7/16 10:00,10,7,10,2138.592,4774.608,6923.64,-8208.48,-7403.352
10/7/16 11:00,10,7,11,1518.36,4613.016,8876.688,7428.096,-10825.656
10/7/16 12:00,10,7,12,1111.224,3374.736,6796.056,-7414.896,-9001.464
10/7/16 13:00,10,7,13,-1579.536,1782.216,6859.536,8960.064,10250.88
10/7/16 14:00,10,7,14,1375.968,-1344.624,-4732.8,-6636.528,-7763.568
10/7/16 15:00,10,7,15,-996.672,-416.016,4237.8,-5042.832,6116.856
10/7/16 16:00,10,7,16,282.528,1159.056,-2340.552,3827.736,-3236.784
10/7/16 17:00,10,7,17,-43.392,-527.256,-503.904,-981.072,927.912
10/7/16 18:00,10,7,18,0,0,0,2.208,-2.208
10/7/16 19:00,10,7,19,0,0,0,0,0
10/7/16 20:00,10,7,20,0,0,0,0,0
10/7/16 21:00,10,7,21,0,0,0,0,0
10/7/16 22:00,10,7,22,0,0,0,0,0
10/7/16 23:00,10,7,23,0,0,0,0,0
10/8/16 00:00,10,8,0,0,0,0,0,0
10/8/16 01:00,10,8,1,0,0,0,0,0
10/8/16 02:00,10,8,2,0,0,0,0,0
10/8/16 03:00,10,8,3,0,0,0,0,0
10/8/16 04:00,10,8,4,0,0,0,0,0
10/8/16 05:00,10,8,5,0,0,0,0,0
10/8/16 06:00,10,8,6,0,37.824,-36.696,3.312,-120.696
10/8/16 07:00,10,8,7,-379.32,-580.656,-803.112,-159.456,-2052.792
10/8/16 08:00,10,8,8,1571.424,2361.24,4735.128,1150.488,5116.344
10/8/16 09:00,10,8,9,-3000.264,-3320.304,-5477.76,2280.696,7786.464
10/8/16 10:00,10,8,10,6022.44,6619.464,7547.76,3423.264,9937.968
10/8/16 11:00,10,8,11,-4694.616,8720.976,-8386.584,-5434.728,-10535.448
10/8/16 12:00,10,8,12,6993.792,-8393.568,5542.992,8338.32,-9994.944
10/8/16 13:00,10,8,13,-6896.616,8122.128,-2025.168,-10667.352,10467.312
10/8/16 14:00,10,8,14,7454.496,-5426.808,1511.688,9043.368,-8283.624
10/8/16 15:00,10,8,15,-5582.496,5699.328,-1444.944,-7481.976,-6723.312
10/8/16 16:00,10,8,16,-4177.368,4239.288,543.936,4302.888,3851.712
10/8/16 17:00,10,8,17,682.992,216.912,161.28,-1043.088,788.4
10/8/16 18:00,10,8,18,0,-1.104,0,-2.208,0
10/8/16 19:00,10,8,19,0,0,0,0,0
10/8/16 20:00,10,8,20,0,0,0,0,0
10/8/16 21:00,10,8,21,0,0,0,0,0
10/8/16 22:00,10,8,22,0,0,0,0,0
10/8/16 23:00,10,8,23,0,0,0,0,0
10/9/16 00:00,10,9,0,0,0,0,0,0
10/9/16 01:00,10,9,1,0,0,0,0,0
10/9/16 02:00,10,9,2,0,0,0,0,0
10/9/16 03:00,10,9,3,0,0,0,0,0
10/9/16 04:00,10,9,4,0,0,0,0,0
10/9/16 05:00,10,9,5,0,0,0,0,0
10/9/16 06:00,10,9,6,149.064,130.152,64.512,131.76,114.048
10/9/16 07:00,10,9,7,-2634.624,-1813.104,-727.464,2432.352,1677
10/9/16 08:00,10,9,8,-6373.176,4676.16,1641.816,-6158.736,-2460.72
10/9/16 09:00,10,9,9,-9291.264,-8283.96,-2981.64,-9111.312,-4640.352
10/9/16 10:00,10,9,10,-11749.32,-9292.656,4016.76,11087.784,-9279.816
10/9/16 11:00,10,9,11,12960.912,-9448.8,5508.144,12074.064,8062.632
10/9/16 12:00,10,9,12,13039.896,-10874.856,-5668.896,12180.36,-6317.184
10/9/16 13:00,10,9,13,12579.144,-10299.408,-4211.712,-11527.512,3923.592
10/9/16 14:00,10,9,14,-11088.072,8713.392,-2525.952,-10044.456,-1706.352
10/9/16 15:00,10,9,15,-8585.856,7170.288,1691.88,-6968.76,-2171.424
10/9/16 16:00,10,9,16,-5100.696,4021.44,-553.944,4400.208,1139.424
10/9/16 17:00,10,9,17,-1257.72,-411.576,92.328,919.056,-217.032
10/9/16 18:00,10,9,18,-1.104,0,0,-2.208,0
10/9/16 19:00,10,9,19,0,0,0,0,0
10/9/16 20:00,10,9,20,0,0,0,0,0
10/9/16 21:00,10,9,21,0,0,0,0,0
10/9/16 22:00,10,9,22,0,0,0,0,0
10/9/16 23:00,10,9,23,0,0,0,0,0
10/10/16 00:00,10,10,0,0,0,0,0,0
10/10/16 01:00,10,10,1,0,0,0,0,0
10/10/16 02:00,10,10,2,0,0,0,0,0
10/10/16 03:00,10,10,3,0,0,0,0,0
10/10/16 04:00,10,10,4,0,0,0,0,0
10/10/16 05:00,10,10,5,0,0,0,0,0
10/10/16 06:00,10,10,6,-164.616,40.056,-3.336,-85.272,-32.112
10/10/16 07:00,10,10,7,2761.392,740.832,147.936,-2083.632,-1434.672
10/10/16 08:00,10,10,8,6886.92,2578.368,2502.624,-6362.832,-2901.24
10/10/16 09:00,10,10,9,10090.776,-4276.992,3481.944,-7188.048,4280.232
10/10/16 10:00,10,10,10,12163.344,3138.264,5427.816,0,8048.4
10/10/16 11:00,10,10,11,-12980.136,-2841.288,9677.664,0,-8273.376
10/10/16 12:00,10,10,12,12993.072,-5217.24,-6844.464,-9514.464,8976.84
10/10/16 13:00,10,10,13,12498.888,-6836.088,-8732.976,-11202.216,-7449.504
10/10/16 14:00,10,10,14,10969.056,-2184.696,-8018.256,9940.608,-6191.208
10/10/16 15:00,10,10,15,8146.128,2269.2,-7062.768,-7622.112,-4195.152
10/10/16 16:00,10,10,16,-4868.76,1575.096,4314.12,-4327.92,1017.624
10/10/16 17:00,10,10,17,-1174.776,-721.92,-971.088,781.752,-212.592
10/10/16 18:00,10,10,18,0,0,1.104,1.104,-2.208
10/10/16 19:00,10,10,19,0,0,0,0,0
10/10/16 20:00,10,10,20,0,0,0,0,0
10/10/16 21:00,10,10,21,0,0,0,0,0
10/10/16 22:00,10,10,22,0,0,0,0,0
10/10/16 23:00,10,10,23,0,0,0,0,0
10/11/16 00:00,10,11,0,0,0,0,0,0
10/11/16 01:00,10,11,1,0,0,0,0,0
10/11/16 02:00,10,11,2,0,0,0,0,0
10/11/16 03:00,10,11,3,0,0,0,0,0
10/11/16 04:00,10,11,4,0,0,0,0,0
10/11/16 05:00,10,11,5,0,0,0,0,0
10/11/16 06:00,10,11,6,136.824,63.408,-125.688,116.256,47.616
10/11/16 07:00,10,11,7,-2678.928,1575.72,-2654.736,2331.624,1266.816
10/11/16 08:00,10,11,8,6798.72,-5748.264,-6546.264,-5921.952,-2888.016
10/11/16 09:00,10,11,9,-9736.776,8494.872,9277.272,8619.12,-4590.408
10/11/16 10:00,10,11,10,11793.12,-10192.128,-10646.832,-10393.68,-7668.336
10/11/16 11:00,10,11,11,-12778.704,-9838.776,-11299.968,-11174.976,-7973.4
10/11/16 12:00,10,11,12,12853.752,-10557.816,-11398.632,11580.912,-9531.384
10/11/16 13:00,10,11,13,-12148.992,5659.296,10959.84,10903.2,8231.952
10/11/16 14:00,10,11,14,-10754.928,-5944.152,9864.12,-9475.128,2385.288
10/11/16 15:00,10,11,15,8223.144,5924.088,7428.696,-7278,-2166.672
10/11/16 16:00,10,11,16,4752.504,-3885.96,3856.824,4066.056,-684.312
10/11/16 17:00,10,11,17,1093.224,-792,851.952,827.16,267.96
10/11/16 18:00,10,11,18,-1.104,0,-3.336,0,0
10/11/16 19:00,10,11,19,0,0,0,0,0
10/11/16 20:00,10,11,20,0,0,0,0,0
10/11/16 21:00,10,11,21,0,0,0,0,0
10/11/16 22:00,10,11,22,0,0,0,0,0
10/11/16 23:00,10,11,23,0,0,0,0,0
10/12/16 00:00,10,12,0,0,0,0,0,0
10/12/16 01:00,10,12,1,0,0,0,0,0
10/12/16 02:00,10,12,2,0,0,0,0,0
10/12/16 03:00,10,12,3,0,0,0,0,0
10/12/16 04:00,10,12,4,0,0,0,0,0
10/12/16 05:00,10,12,5,0,0,0,0,0
10/12/16 06:00,10,12,6,-92.328,-66.744,111.24,101.88,-13.296
10/12/16 07:00,10,12,7,-1137.816,2046.048,-2444.808,2184.168,667.704
10/12/16 08:00,10,12,8,2641.824,5539.608,6190.08,5702.064,1668.72
10/12/16 09:00,10,12,9,-7905.528,7106.352,-8996.832,8494.392,3353.784
10/12/16 10:00,10,12,10,11534.688,8011.248,-10428.912,8894.952,-3657.072
10/12/16 11:00,10,12,11,12028.08,-8072.448,11110.92,-10765.872,4476.432
10/12/16 12:00,10,12,12,-11352.408,-7727.928,-11166.408,-8580.84,4044.264
10/12/16 13:00,10,12,13,9590.352,-9096.84,10621.848,6572.448,7913.976
10/12/16 14:00,10,12,14,-9969.6,7523.352,9563.64,-5817.624,4675.248
10/12/16 15:00,10,12,15,-7690.56,5070.48,7466.04,-3592.344,-2631.816
10/12/16 16:00,10,12,16,-3876.024,-2596.248,-4316.928,-1809.912,-854.832
10/12/16 17:00,10,12,17,-469.416,-328.152,-931.032,-290.112,-35.424
10/12/16 18:00,10,12,18,0,0,0,0,0
10/12/16 19:00,10,12,19,0,0,0,0,0
10/12/16 20:00,10,12,20,0,0,0,0,0
10/12/16 21:00,10,12,21,0,0,0,0,0
10/12/16 22:00,10,12,22,0,0,0,0,0
10/12/16 23:00,10,12,23,0,0,0,0,0
10/13/16 00:00,10,13,0,0,0,0,0,0
10/13/16 01:00,10,13,1,0,0,0,0,0
10/13/16 02:00,10,13,2,0,0,0,0,0
10/13/16 03:00,10,13,3,0,0,0,0,0
10/13/16 04:00,10,13,4,0,0,0,0,0
10/13/16 05:00,10,13,5,0,0,0,0,0
10/13/16 06:00,10,13,6,82.32,20.016,101.232,18.816,85.272
10/13/16 07:00,10,13,7,2620.008,803.112,-2424.432,-521.544,-1920.96
10/13/16 08:00,10,13,8,-6535.152,-2196.048,-5970.96,-2658.6,-5184.84
10/13/16 09:00,10,13,9,-8878.896,4850.976,-8547.888,5395.344,7859.16
10/13/16 10:00,10,13,10,-11272.128,-7249.224,10092.864,-7665.096,-9812.4
10/13/16 11:00,10,13,11,12400.464,-9718.896,10730.616,11416.944,10056.216
10/13/16 12:00,10,13,12,12249.768,8247.264,10808.712,9350.256,-8817.168
10/13/16 13:00,10,13,13,11220.456,-4906.128,-10352.688,-4709.208,-9384.384
10/13/16 14:00,10,13,14,-10051.032,-5704.128,9216.984,7313.808,9568.584
10/13/16 15:00,10,13,15,-7937.616,-4365.6,7123.608,-5497.944,-7067.136
10/13/16 16:00,10,13,16,4494.744,-1768.632,4037.592,-1814.784,3579.312
10/13/16 17:00,10,13,17,913.248,325.92,824.256,-151.704,-686.52
10/13/16 18:00,10,13,18,0,0,0,0,0
10/13/16 19:00,10,13,19,0,0,0,0,0
10/13/16 20:00,10,13,20,0,0,0,0,0
10/13/16 21:00,10,13,21,0,0,0,0,0
10/13/16 22:00,10,13,22,0,0,0,0,0
10/13/16 23:00,10,13,23,0,0,0,0,0
10/14/16 00:00,10,14,0,0,0,0,0,0
10/14/16 01:00,10,14,1,0,0,0,0,0
10/14/16 02:00,10,14,2,0,0,0,0,0
10/14/16 03:00,10,14,3,0,0,0,0,0
10/14/16 04:00,10,14,4,0,0,0,0,0
10/14/16 05:00,10,14,5,0,0,0,0,0
10/14/16 06:00,10,14,6,-115.68,35.592,-92.328,0,71.976
10/14/16 07:00,10,14,7,2442.312,-909.672,-2299.488,77.52,-1873.968
10/14/16 08:00,10,14,8,-6091.872,-2638.824,-5568.384,190.464,5117.376
10/14/16 09:00,10,14,9,8409.936,-4046.472,8149.968,-582.432,7741.104
10/14/16 10:00,10,14,10,-10121.784,6738.432,9443.952,1272.288,9459.432
10/14/16 11:00,10,14,11,-12199.488,-9106.464,-8923.848,-2849.352,-9505.92
10/14/16 12:00,10,14,12,12144.336,-11091.912,10242.72,-2239.512,9283.464
10/14/16 13:00,10,14,13,-11379.48,8647.968,-8694.864,-1283.376,-5705.784
10/14/16 14:00,10,14,14,9966.864,9575.064,7986.984,810.552,6929.064
10/14/16 15:00,10,14,15,6741.816,-5042.304,6510.384,-673.248,-6237.504
10/14/16 16:00,10,14,16,-3882.96,-4093.92,-3956.496,-534.84,3600.888
10/14/16 17:00,10,14,17,605.112,-798.672,696.336,146.16,597.936
10/14/16 18:00,10,14,18,0,0,0,0,0
10/14/16 19:00,10,14,19,0,0,0,0,0
10/14/16 20:00,10,14,20,0,0,0,0,0
10/14/16 21:00,10,14,21,0,0,0,0,0
10/14/16 22:00,10,14,22,0,0,0,0,0
10/14/16 23:00,10,14,23,0,0,0,0,0
10/15/16 00:00,10,15,0,0,0,0,0,0
10/15/16 01:00,10,15,1,0,0,0,0,0
10/15/16 02:00,10,15,2,0,0,0,0,0
10/15/16 03:00,10,15,3,0,0,0,0,0
10/15/16 04:00,10,15,4,0,0,0,0,0
10/15/16 05:00,10,15,5,0,0,0,0,0
10/15/16 06:00,10,15,6,-17.808,-43.392,60.072,-9.96,-2.208
10/15/16 07:00,10,15,7,-998.16,917.688,-1219.128,251.352,478.368
10/15/16 08:00,10,15,8,-1887.024,-3751.32,4910.472,1430.136,1757.304
10/15/16 09:00,10,15,9,-2748.792,-8104.392,7989.024,-3744.432,3349.272
10/15/16 10:00,10,15,10,-2685.816,-8154.288,9336.408,8169.672,7207.032
10/15/16 11:00,10,15,11,-2339.232,-9368.304,-10164.408,-6900.336,-8893.368
10/15/16 12:00,10,15,12,-3124.44,8101.8,-9073.32,-6608.832,-9832.848
10/15/16 13:00,10,15,13,2916.6,-3650.472,7934.52,5290.32,-9862.272
10/15/16 14:00,10,15,14,-1325.784,8135.376,7212.576,-3923.52,-8331.288
10/15/16 15:00,10,15,15,-1875.744,4604.184,-6850.872,3790.272,6100.296
10/15/16 16:00,10,15,16,620.688,3683.232,-3363,3593.352,-3497.544
10/15/16 17:00,10,15,17,-43.392,301.44,-372.648,-761.832,739.68
10/15/16 18:00,10,15,18,0,0,0,0,0
10/15/16 19:00,10,15,19,0,0,0,0,0
10/15/16 20:00,10,15,20,0,0,0,0,0
10/15/16 21:00,10,15,21,0,0,0,0,0
10/15/16 22:00,10,15,22,0,0,0,0,0
10/15/16 23:00,10,15,23,0,0,0,0,0
10/16/16 00:00,10,16,0,0,0,0,0,0
10/16/16 01:00,10,16,1,0,0,0,0,0
10/16/16 02:00,10,16,2,0,0,0,0,0
10/16/16 03:00,10,16,3,0,0,0,0,0
10/16/16 04:00,10,16,4,0,0,0,0,0
10/16/16 05:00,10,16,5,0,0,0,0,0
10/16/16 06:00,10,16,6,-70.08,-30.024,72.312,-50.928,-56.472
10/16/16 07:00,10,16,7,1668.312,1077.24,-1942.008,-1511.976,-1890.816
10/16/16 08:00,10,16,8,6085.944,-5615.112,-5197.752,-4395.216,-5289.096
10/16/16 09:00,10,16,9,-9145.872,9194.808,7535.352,9436.824,-8216.472
10/16/16 10:00,10,16,10,11099.04,-12150.048,9325.248,-11440.752,10148.52
10/16/16 11:00,10,16,11,12037.416,-12862.512,-10002.12,-11088.744,11063.736
10/16/16 12:00,10,16,12,9884.784,-12848.616,9869.4,-11931.864,-11321.136
10/16/16 13:00,10,16,13,7005.672,12417.288,7316.016,9982.632,-10752
10/16/16 14:00,10,16,14,-6698.184,-10770.408,-7455.072,8650.992,-9270.456
10/16/16 15:00,10,16,15,6204.624,-8260.272,4433.784,6220.512,-6761.832
10/16/16 16:00,10,16,16,-1993.344,-4610.4,3764.976,-2767.68,-3450.288
10/16/16 17:00,10,16,17,-749.712,844.272,-639.6,-384.24,610.128
10/16/16 18:00,10,16,18,0,0,0,0,0
10/16/16 19:00,10,16,19,0,0,0,0,0
10/16/16 20:00,10,16,20,0,0,0,0,0
10/16/16 21:00,10,16,21,0,0,0,0,0
10/16/16 22:00,10,16,22,0,0,0,0,0
10/16/16 23:00,10,16,23,0,0,0,0,0
10/17/16 00:00,10,17,0,0,0,0,0,0
10/17/16 01:00,10,17,1,0,0,0,0,0
10/17/16 02:00,10,17,2,0,0,0,0,0
10/17/16 03:00,10,17,3,0,0,0,0,0
10/17/16 04:00,10,17,4,0,0,0,0,0
10/17/16 05:00,10,17,5,0,0,0,0,0
10/17/16 06:00,10,17,6,-76.752,-82.32,72.312,48.72,49.824
10/17/16 07:00,10,17,7,-2237.88,-2487.96,-2319.264,1810.992,-1985.952
10/17/16 08:00,10,17,8,-6151.008,6518.256,5704.368,3932.184,5748.864
10/17/16 09:00,10,17,9,-9039.168,9602.64,8762.928,6642.696,8845.536
10/17/16 10:00,10,17,10,10419.048,-11498.376,10274.76,-10050.576,-10819.44
10/17/16 11:00,10,17,11,10454.232,12453.696,-10978.44,10332.12,11728.728
10/17/16 12:00,10,17,12,11546.664,12565.176,11035.344,-8354.472,11861.688
10/17/16 13:00,10,17,13,-11520.72,-11771.856,10718.16,8642.856,11158.248
10/17/16 14:00,10,17,14,-10114.656,10235.736,-4691.16,4927.536,-9632.64
10/17/16 15:00,10,17,15,-7509.984,7745.424,1006.68,-3536.496,7155.12
10/17/16 16:00,10,17,16,-4100.736,-4291.104,638.496,1503.312,-3035.04
10/17/16 17:00,10,17,17,717.456,-774.192,-285.864,-219.24,378.672
10/17/16 18:00,10,17,18,0,0,0,0,0
10/17/16 19:00,10,17,19,0,0,0,0,0
10/17/16 20:00,10,17,20,0,0,0,0,0
10/17/16 21:00,10,17,21,0,0,0,0,0
10/17/16 22:00,10,17,22,0,0,0,0,0
10/17/16 23:00,10,17,23,0,0,0,0,0
10/18/16 00:00,10,18,0,0,0,0,0,0
10/18/16 01:00,10,18,1,0,0,0,0,0
10/18/16 02:00,10,18,2,0,0,0,0,0
10/18/16 03:00,10,18,3,0,0,0,0,0
10/18/16 04:00,10,18,4,0,0,0,0,0
10/18/16 05:00,10,18,5,0,0,0,0,0
10/18/16 06:00,10,18,6,-76.752,74.52,-50.064,0,-57.576
10/18/16 07:00,10,18,7,-2351.472,2398.056,806.448,-156.12,1013.112
10/18/16 08:00,10,18,8,6140.424,-6365.904,1982.04,-571.368,4891.104
10/18/16 09:00,10,18,9,-9013.32,9365.784,-7152.768,-998.664,8351.208
10/18/16 10:00,10,18,10,10775.472,11269.944,5463.072,1128.336,-10328.088
10/18/16 11:00,10,18,11,-11076.576,-12256.8,10035.672,-1303.008,11218.2
10/18/16 12:00,10,18,12,10316.232,-12355.464,10997.232,-1242.816,11295.672
10/18/16 13:00,10,18,13,-9732.192,11631.48,10391.4,3041.4,10638.648
10/18/16 14:00,10,18,14,-9819.936,-10074.96,6085.176,-1615.944,-9030.024
10/18/16 15:00,10,18,15,7486.584,-7635.384,3236.856,-333.288,-6058.344
10/18/16 16:00,10,18,16,4072.392,-4239.36,-1397.184,52.032,-3779.784
10/18/16 17:00,10,18,17,-689.664,-761.952,-149.064,-3.312,363.192
10/18/16 18:00,10,18,18,0,0,0,0,0
10/18/16 19:00,10,18,19,0,0,0,0,0
10/18/16 20:00,10,18,20,0,0,0,0,0
10/18/16 21:00,10,18,21,0,0,0,0,0
10/18/16 22:00,10,18,22,0,0,0,0,0
10/18/16 23:00,10,18,23,0,0,0,0,0
10/19/16 00:00,10,19,0,0,0,0,0,0
10/19/16 01:00,10,19,1,0,0,0,0,0
10/19/16 02:00,10,19,2,0,0,0,0,0
10/19/16 03:00,10,19,3,0,0,0,0,0
10/19/16 04:00,10,19,4,0,0,0,0,0
10/19/16 05:00,10,19,5,0,0,0,0,0
10/19/16 06:00,10,19,6,-53.4,74.52,-55.608,4.44,-62.016
10/19/16 07:00,10,19,7,-1637.688,2549.952,-1872.912,404.16,-2075.424
10/19/16 08:00,10,19,8,4223.232,-6599.04,-5092.848,1522.392,-5420.424
10/19/16 09:00,10,19,9,-8206.584,9538.992,-8265.84,2131.08,7833.072
10/19/16 10:00,10,19,10,10033.152,11377.848,-8747.952,3602.592,-10383.12
10/19/16 11:00,10,19,11,11589.6,12185.712,-10817.088,-7240.368,-11270.784
10/19/16 12:00,10,19,12,11902.92,12201.168,-7847.52,5481.096,10809.24
10/19/16 13:00,10,19,13,-11402.568,-11451.456,-8769.6,-4247.952,10695.792
10/19/16 14:00,10,19,14,-10108.08,9906.264,7236.072,-6092.136,-9179.688
10/19/16 15:00,10,19,15,-5630.856,-7546.728,-736.272,6663.048,6390.36
10/19/16 16:00,10,19,16,3924.96,-4175.592,-2151.072,-4007.4,-2652
10/19/16 17:00,10,19,17,739.704,680.76,323.688,689.472,188.232
10/19/16 18:00,10,19,18,0,0,0,0,0
10/19/16 19:00,10,19,19,0,0,0,0,0
10/19/16 20:00,10,19,20,0,0,0,0,0
10/19/16 21:00,10,19,21,0,0,0,0,0
10/19/16 22:00,10,19,22,0,0,0,0,0
10/19/16 23:00,10,19,23,0,0,0,0,0
10/20/16 00:00,10,20,0,0,0,0,0,0
10/20/16 01:00,10,20,1,0,0,0,0,0
10/20/16 02:00,10,20,2,0,0,0,0,0
10/20/16 03:00,10,20,3,0,0,0,0,0
10/20/16 04:00,10,20,4,0,0,0,0,0
10/20/16 05:00,10,20,5,0,0,0,0,0
10/20/16 06:00,10,20,6,-57.84,-68.976,62.28,-59.784,-11.064
10/20/16 07:00,10,20,7,1189.104,1203.336,-2448.12,1999.152,1020.936
10/20/16 08:00,10,20,8,-4280.064,4023.696,-6427.44,-5907.624,3855.6
10/20/16 09:00,10,20,9,-8886.36,8848.512,-9558.6,8192.736,7388.4
10/20/16 10:00,10,20,10,-10362.672,9740.64,11507.376,10709.232,4381.464
10/20/16 11:00,10,20,11,-9056.928,-10486.104,-12471.6,-11618.472,-7708.2
10/20/16 12:00,10,20,12,9513.984,10077.792,-12568.032,11262.72,6135.168
10/20/16 13:00,10,20,13,-8828.256,-6138.312,11880.816,-8683.464,5362.032
10/20/16 14:00,10,20,14,8992.296,7884.984,-10375.344,-5712.576,-4058.448
10/20/16 15:00,10,20,15,7382.136,6493.224,7860.816,3380.856,2358.888
10/20/16 16:00,10,20,16,3635.664,-2958.456,-4357.464,-1932.168,1123.824
10/20/16 17:00,10,20,17,512.784,-289.2,751.296,-195.984,-281.256
10/20/16 18:00,10,20,18,0,0,0,0,0
10/20/16 19:00,10,20,19,0,0,0,0,0
10/20/16 20:00,10,20,20,0,0,0,0,0
10/20/16 21:00,10,20,21,0,0,0,0,0
10/20/16 22:00,10,20,22,0,0,0,0,0
10/20/16 23:00,10,20,23,0,0,0,0,0
10/21/16 00:00,10,21,0,0,0,0,0,0
10/21/16 01:00,10,21,1,0,0,0,0,0
10/21/16 02:00,10,21,2,0,0,0,0,0
10/21/16 03:00,10,21,3,0,0,0,0,0
10/21/16 04:00,10,21,4,0,0,0,0,0
10/21/16 05:00,10,21,5,0,0,0,0,0
10/21/16 06:00,10,21,6,56.736,-45.6,-73.416,52.032,-7.752
10/21/16 07:00,10,21,7,-2144.976,-1943.568,2213.736,-904.68,-383.136
10/21/16 08:00,10,21,8,5881.68,-5715.672,-6244.512,-1941.408,1787.088
10/21/16 09:00,10,21,9,8910.096,-6563.136,8833.368,-5579.904,4750.92
10/21/16 10:00,10,21,10,10266.48,-10151.064,-10913.4,5301.648,1701.912
10/21/16 11:00,10,21,11,12370.944,7250.928,11823.216,-6549.936,-6212.736
10/21/16 12:00,10,21,12,12277.992,7899.792,11654.232,-6401.688,9575.712
10/21/16 13:00,10,21,13,-11419.08,7478.688,-10751.208,-4570.368,8879.664
10/21/16 14:00,10,21,14,-9770.616,-7646.64,-8873.616,7931.616,5570.016
10/21/16 15:00,10,21,15,7447.128,-5866.56,4055.184,-6754.728,-1941.288
10/21/16 16:00,10,21,16,-4123.056,-3258.744,2300.832,-2452.488,-1788.168
10/21/16 17:00,10,21,17,-648.504,-517.248,608.448,-366.528,-573.576
10/21/16 18:00,10,21,18,0,0,0,0,0
10/21/16 19:00,10,21,19,0,0,0,0,0
10/21/16 20:00,10,21,20,0,0,0,0,0
10/21/16 21:00,10,21,21,0,0,0,0,0
10/21/16 22:00,10,21,22,0,0,0,0,0
10/21/16 23:00,10,21,23,0,0,0,0,0
10/22/16 00:00,10,22,0,0,0,0,0,0
10/22/16 01:00,10,22,1,0,0,0,0,0
10/22/16 02:00,10,22,2,0,0,0,0,0
10/22/16 03:00,10,22,3,0,0,0,0,0
10/22/16 04:00,10,22,4,0,0,0,0,0
10/22/16 05:00,10,22,5,0,0,0,0,0
10/22/16 06:00,10,22,6,0,-5.568,-15.576,-40.968,24.36
10/22/16 07:00,10,22,7,0,249.168,-657.408,2275.008,1388.448
10/22/16 08:00,10,22,8,0,-793.104,1171.296,6488.592,-3656.784
10/22/16 09:00,10,22,9,0,1460.52,-3083.328,-9659.376,-7733.616
10/22/16 10:00,10,22,10,0,1185.552,3421.512,-11484.216,8594.208
10/22/16 11:00,10,22,11,5452.44,3503.208,-4737.36,9938.64,-8171.688
10/22/16 12:00,10,22,12,12446.04,6513.216,4260.72,-12160.968,-6746.832
10/22/16 13:00,10,22,13,-12141.12,-3584.928,-3886.992,-11887.512,-7342.632
10/22/16 14:00,10,22,14,10404.456,3170.568,2744.424,9721.656,-811.656
10/22/16 15:00,10,22,15,8015.136,-2643.648,-2817.768,-6977.88,-2543.184
10/22/16 16:00,10,22,16,4409.16,2176.656,-1428.264,4063.56,-2048.256
10/22/16 17:00,10,22,17,700.224,518.352,122.352,664.392,428.52
10/22/16 18:00,10,22,18,0,0,0,0,0
10/22/16 19:00,10,22,19,0,0,0,0,0
10/22/16 20:00,10,22,20,0,0,0,0,0
10/22/16 21:00,10,22,21,0,0,0,0,0
10/22/16 22:00,10,22,22,0,0,0,0,0
10/22/16 23:00,10,22,23,0,0,0,0,0
10/23/16 00:00,10,23,0,0,0,0,0,0
10/23/16 01:00,10,23,1,0,0,0,0,0
10/23/16 02:00,10,23,2,0,0,0,0,0
10/23/16 03:00,10,23,3,0,0,0,0,0
10/23/16 04:00,10,23,4,0,0,0,0,0
10/23/16 05:00,10,23,5,0,0,0,0,0
10/23/16 06:00,10,23,6,0,43.392,-32.256,53.16,21.048
10/23/16 07:00,10,23,7,0,2365.752,-2001.672,-1636.368,-990.408
10/23/16 08:00,10,23,8,5511.672,-6421.56,5933.4,5062.392,3236.184
10/23/16 09:00,10,23,9,8944.728,9418.248,-9018.312,7343.304,-6841.968
10/23/16 10:00,10,23,10,-10711.752,-11204.088,11033.208,-9365.112,5989.152
10/23/16 11:00,10,23,11,11613.12,-12253.824,-11761.896,-9620.736,-4736.424
10/23/16 12:00,10,23,12,11677.632,12385.56,-10262.928,-10089.672,6636.648
10/23/16 13:00,10,23,13,11229.192,-11567.616,9698.28,3344.64,-9308.76
10/23/16 14:00,10,23,14,9943.968,-9984.24,7800.504,2349.792,6656.328
10/23/16 15:00,10,23,15,-7518.72,7462.392,6343.824,-1627.752,-3623.856
10/23/16 16:00,10,23,16,4159.44,4017.888,1939.104,-2097.36,-1382.832
10/23/16 17:00,10,23,17,642.24,595.104,264.744,225.888,-108.528
10/23/16 18:00,10,23,18,0,0,0,0,0
10/23/16 19:00,10,23,19,0,0,0,0,0
10/23/16 20:00,10,23,20,0,0,0,0,0
10/23/16 21:00,10,23,21,0,0,0,0,0
10/23/16 22:00,10,23,22,0,0,0,0,0
10/23/16 23:00,10,23,23,0,0,0,0,0
10/24/16 00:00,10,24,0,0,0,0,0,0
10/24/16 01:00,10,24,1,0,0,0,0,0
